2116,"340 MACON STREET                         , Brooklyn, NY, 11233",Match,Exact,"340 MACON ST, BROOKLYN, NY, 11233","-73.93712,40.682518",59079303,R,36,47,27300,1000
2117,"170 CLIFTON PLACE                        , Brooklyn, NY, 11238",Match,Exact,"170 CLIFTON PL, BROOKLYN, NY, 11238","-73.95815,40.68834",59078776,R,36,47,23300,1001
2118,"1429 EAST 23RD STREET                    , Brooklyn, NY, 11210",Match,Exact,"1429 E 23RD ST, BROOKLYN, NY, 11210","-73.95158,40.615837",59089996,L,36,47,75800,1003
2119,"521 57TH STREET                          , Brooklyn, NY, 11220",Match,Exact,"521 57TH ST, BROOKLYN, NY, 11220","-74.01384,40.640858",59094433,L,36,47,10200,3000
2120,"1117 GREENE AVE                          , Brooklyn, NY, 11221",Match,Exact,"1117 GREENE AVE, BROOKLYN, NY, 11221","-73.92372,40.693787",59082708,L,36,47,39500,1000
2121,"721A MADISON STREET                      , Brooklyn, NY, 11221",Match,Exact,"721 MADISON ST, BROOKLYN, NY, 11221","-73.92878,40.687233",59082758,L,36,47,38500,2001
2122,"834 41ST   STREET                        , Brooklyn, NY, 11232",Match,Exact,"834 41ST ST, BROOKLYN, NY, 11232","-73.99766,40.64566",59079989,R,36,47,9200,1001
2123,"711 MONROE STREET                        , Brooklyn, NY, 11221",Match,Exact,"711 MONROE ST, BROOKLYN, NY, 11221","-73.92782,40.68809",59082756,L,36,47,38500,1001
2124,"1136 DECATUR STREET                      , Brooklyn, NY, 11207",Match,Exact,"1136 DECATUR ST, BROOKLYN, NY, 11207","-73.90869,40.687595",59083233,R,36,47,41100,2000
2125,"1133 57TH STREET                         , Brooklyn, NY, 11219",Match,Exact,"1133 57TH ST, BROOKLYN, NY, 11219","-74.0004,40.63274",59097897,L,36,47,21600,2001
2126,"121 SKILLMAN AVENUE                      , Brooklyn, NY, 11211",Match,Exact,"121 SKILLMAN AVE, BROOKLYN, NY, 11211","-73.94652,40.715763",59076847,L,36,47,50100,1003
2127,"591 PUTNAM AVENUE                        , Brooklyn, NY, 11221",Match,Exact,"591 PUTNAM AVE, BROOKLYN, NY, 11221","-73.93762,40.685467",59079255,L,36,47,27700,2001
2128,"131 NORFOLK STREET                       , Brooklyn, NY, 11235",Match,Exact,"131 NORFOLK ST, BROOKLYN, NY, 11235","-73.93894,40.580017",59092186,L,36,47,61600,1003
2129,"292 PARKSIDE AVENUE                      , Brooklyn, NY, 11226",Match,Exact,"292 PARKSIDE AVE, BROOKLYN, NY, 11226","-73.95903,40.65569",59079522,R,36,47,79601,1002
2130,"2125 75TH STREET                         , Brooklyn, NY, 11204",Match,Exact,"2125 75TH ST, BROOKLYN, NY, 11204","-73.98893,40.609135",59088527,L,36,47,26800,1001
2131,"1626 76TH   STREET                       , Brooklyn, NY, 11214",Match,Exact,"1626 76TH ST, BROOKLYN, NY, 11214","-74.000824,40.615326",59088027,R,36,47,18200,1000
2132,"200 AINSLIE STREET                       , Brooklyn, NY, 11211",Match,Exact,"200 AINSLIE ST, BROOKLYN, NY, 11211","-73.946396,40.712868",59076863,R,36,47,50300,1002
2133,"916 PUTNAM AVENUE                        , Brooklyn, NY, 11221",Match,Exact,"916 PUTNAM AVE, BROOKLYN, NY, 11221","-73.92521,40.686882",59082830,R,36,47,38500,4000
2134,"1723 OCEAN PARKWAY                       , Brooklyn, NY, 11223",Match,Exact,"1723 OCEAN PKWY, BROOKLYN, NY, 11223","-73.966866,40.60664",640848431,L,36,47,41800,1005
2135,"293 14TH STREET                          , Brooklyn, NY, 11215",Match,Exact,"293 14TH ST, BROOKLYN, NY, 11215","-73.98736,40.665474",59075701,L,36,47,14100,1000
2136,"40 RUTHERFORD PLACE                      , Brooklyn, NY, 11214",Match,Exact,"40 RUTHERFORD PL, BROOKLYN, NY, 11214","-74.005844,40.605618",59088128,R,36,47,17800,2006
2137,"24 PILLING STREET                        , Brooklyn, NY, 11207",Match,Exact,"24 PILLING ST, BROOKLYN, NY, 11207","-73.90868,40.682835",59083277,R,36,47,40300,1005
2138,"5505 11TH AVENUE                         , Brooklyn, NY, 11219",Match,Exact,"5505 11TH AVE, BROOKLYN, NY, 11219","-74.00008,40.63426",59094958,L,36,47,21600,2000
2139,"1119 OCEANVIEW AVENUE                    , Brooklyn, NY, 11235",Match,Non_Exact,"1119 OCEAN VIEW AVE, BROOKLYN, NY, 11235","-73.95566,40.57945",59091782,L,36,47,61004,2002
2140,"294 NORTH 6TH STREET                     , Brooklyn, NY, 11211",Match,Exact,"294 N 6TH ST, BROOKLYN, NY, 11211","-73.954216,40.714718",59076651,R,36,47,51900,2007
2141,"176 KINGSLAND AVENUE                     , Brooklyn, NY, 11222",Match,Exact,"176 KINGSLAND AVE, BROOKLYN, NY, 11222","-73.94118,40.72284",59077018,R,36,47,59100,1001
2142,"2014 57TH STREET                         , Brooklyn, NY, 11204",Match,Exact,"2014 57TH ST, BROOKLYN, NY, 11204","-73.980736,40.62076",59089264,R,36,47,46800,1004
2143,"4812 17TH   AVENUE                       , Brooklyn, NY, 11204",Match,Exact,"4812 17TH AVE, BROOKLYN, NY, 11204","-73.98253,40.62998",59080711,R,36,47,47400,2000
2144,"421 37TH STREET                          , Brooklyn, NY, 11232",Match,Exact,"421 37TH ST, BROOKLYN, NY, 11232","-74.00443,40.653416",59093998,L,36,47,8400,1002
2145,"154 SEELEY STREET                        , Brooklyn, NY, 11218",Match,Exact,"154 SEELEY ST, BROOKLYN, NY, 11218","-73.97682,40.654373",59078370,R,36,47,50202,2004
2146,"398 WESTMINSTER ROAD                     , Brooklyn, NY, 11218",Match,Exact,"398 WESTMINSTER RD, BROOKLYN, NY, 11218","-73.96689,40.639175",59081063,R,36,47,52600,1001
2147,"398 WESTMINSTER ROAD                     , Brooklyn, NY, 11218",Match,Exact,"398 WESTMINSTER RD, BROOKLYN, NY, 11218","-73.96689,40.639175",59081063,R,36,47,52600,1001
2148,"299 EAST 5TH STREET                      , Brooklyn, NY, 11218",Match,Exact,"299 E 5TH ST, BROOKLYN, NY, 11218","-73.97584,40.64517",59080598,L,36,47,49600,1000
2149,"209 BAY 17TH   STREET                    , Brooklyn, NY, 11214",Match,Exact,"209 BAY 17TH ST, BROOKLYN, NY, 11214","-74.00787,40.603405",59088135,L,36,47,17600,1000
2150,"1515 77TH STREET                         , Brooklyn, NY, 11228",Match,Exact,"1515 77TH ST, BROOKLYN, NY, 11228","-74.00379,40.616222",59087966,L,36,47,18800,2002
